Mod:Item:MetaData, Localized Name
gtlitecore:log_1:12, 肉桂树木
gtlitecore:log_2:0, 椰子树木
gtlitecore:log_2:4, 彩虹树木
gtlitecore:sapling_0:0, 香蕉树苗
gtlitecore:sapling_0:2, 橙子树苗
gtlitecore:sapling_0:4, 芒果树苗
gtlitecore:sapling_0:6, 杏树苗
gtlitecore:sapling_0:8, 柠檬树苗
gtlitecore:sapling_0:10, 酸橙树苗
gtlitecore:sapling_0:12, 橄榄树苗
gtlitecore:sapling_0:14, 肉桂树苗
gtlitecore:sapling_1:0, 椰子树苗
gtlitecore:sapling_1:2, 彩虹树苗
gtlitecore:planks_0:0, 香蕉木板
gtlitecore:planks_0:1, 橙子木板
gtlitecore:planks_0:2, 芒果木板
gtlitecore:planks_0:3, 杏木板
gtlitecore:planks_0:4, 柠檬木板
gtlitecore:planks_0:5, 酸橙木板
gtlitecore:planks_0:6, 橄榄木板
gtlitecore:planks_0:7, 肉桂木板
gtlitecore:planks_0:8, 椰子木板
gtlitecore:planks_0:9, 彩虹木板
gtlitecore:wood_slab:0, 香蕉木台阶
gtlitecore:wood_slab:1, 橙子木台阶
gtlitecore:wood_slab:2, 芒果木台阶
gtlitecore:wood_slab:3, 杏木台阶
gtlitecore:wood_slab:4, 柠檬木台阶
gtlitecore:wood_slab:5, 酸橙木台阶
gtlitecore:wood_slab:6, 橄榄木台阶
gtlitecore:wood_slab:7, 肉桂木台阶
gtlitecore:wood_slab:8, 椰子木台阶
gtlitecore:wood_slab:9, 彩虹木台阶
gtlitecore:wood_stair_banana, 香蕉木楼梯
gtlitecore:wood_stair_orange, 橙子木楼梯
gtlitecore:wood_stair_mango, 芒果木楼梯
gtlitecore:wood_stair_apricot, 杏木楼梯
gtlitecore:wood_stair_lemon, 柠檬木楼梯
gtlitecore:wood_stair_lime, 酸橙木楼梯
gtlitecore:wood_stair_olive, 橄榄木楼梯
gtlitecore:wood_stair_nutmeg, 肉桂木楼梯
gtlitecore:wood_stair_coconut, 椰子木楼梯
gtlitecore:wood_stair_rainbow, 彩虹木楼梯
gtlitecore:wood_fence_banana, 香蕉木栅栏
gtlitecore:wood_fence_orange, 橙子木栅栏
gtlitecore:wood_fence_mango, 芒果木栅栏
gtlitecore:wood_fence_apricot, 杏木栅栏
gtlitecore:wood_fence_lemon, 柠檬木栅栏
gtlitecore:wood_fence_lime, 酸橙木栅栏
gtlitecore:wood_fence_olive, 橄榄木栅栏
gtlitecore:wood_fence_nutmeg, 肉桂木栅栏
gtlitecore:wood_fence_coconut, 椰子木栅栏
gtlitecore:wood_fence_rainbow, 彩虹木栅栏
gtlitecore:wood_fence_gate_banana, 香蕉木栅栏门
gtlitecore:wood_fence_gate_orange, 橙子木栅栏门
gtlitecore:wood_fence_gate_mango, 芒果木栅栏门
gtlitecore:wood_fence_gate_apricot, 杏木栅栏门
gtlitecore:wood_fence_gate_lemon, 柠檬木栅栏门
gtlitecore:wood_fence_gate_lime, 酸橙木栅栏门
gtlitecore:wood_fence_gate_olive, 橄榄木栅栏门
gtlitecore:wood_fence_gate_nutmeg, 肉桂木栅栏门
gtlitecore:wood_fence_gate_coconut, 椰子木栅栏门
gtlitecore:wood_fence_gate_rainbow, 彩虹木栅栏门
gtlitecore:dust_block, 尘土块
gtlitecore:dimension_display_overworld, T1：主世界
gtlitecore:dimension_display_nether, T2：下界
gtlitecore:dimension_display_end, T3：末地
gtlitecore:naquadria_charge, 超能硅岩爆弹
gtlitecore:taranium_charge, 塔兰金属爆弹
gtlitecore:leptonic_charge, 轻子爆弹
gtlitecore:quantum_chromodynamic_charge, 量子色动力学爆弹
gtlitecore:meta_block_sheeted_frame_1000:5, 柯伐合金板框箱
gtlitecore:meta_block_sheeted_frame_1000:6, 马氏体时效钢250板框箱
gtlitecore:meta_block_sheeted_frame_1000:7, 镍铬基合金-625板框箱
gtlitecore:meta_block_sheeted_frame_578:6, 黑矮星物质板框箱
gtlitecore:meta_block_sheeted_frame_578:7, 白矮星物质板框箱
gtlitecore:meta_block_sheeted_frame_64:7, 黄铜板框箱
gtlitecore:meta_block_sheeted_frame_1001:4, 贫铀合金板框箱
gtlitecore:meta_block_sheeted_frame_1001:5, 铬钴磷酸盐合金板框箱
gtlitecore:meta_block_sheeted_frame_1001:6, 赛龙-100板框箱
gtlitecore:meta_block_sheeted_frame_1001:7, 防水钢板框箱
gtlitecore:meta_block_sheeted_frame_412:4, 防腐木板框箱
gtlitecore:meta_block_sheeted_frame_5:4, 永恒板框箱
gtlitecore:meta_block_sheeted_frame_5:5, 万象板框箱
gtlitecore:meta_block_sheeted_frame_5:7, 钴板框箱
gtlitecore:meta_block_sheeted_frame_1007:4, 碳化钛钨板框箱
gtlitecore:meta_block_sheeted_frame_1007:5, 碳化三元硅岩合金板框箱
gtlitecore:meta_block_sheeted_frame_1007:6, 富集硅岩合金板框箱
gtlitecore:meta_block_sheeted_frame_1007:7, 量子合金板框箱
gtlitecore:meta_block_sheeted_frame_2:4, 无尽板框箱
gtlitecore:meta_block_sheeted_frame_2:7, 磁素板框箱
gtlitecore:meta_block_sheeted_frame_3254:6, 磁流体动力学约束恒星物质（MHDCSM）板框箱
gtlitecore:meta_block_sheeted_frame_3254:7, 自相互作用暗物质（SIDM）板框箱
gtlitecore:meta_block_sheeted_frame_515:6, 镀铑钯板框箱
gtlitecore:meta_block_sheeted_frame_32:4, 三钛合金板框箱
gtlitecore:meta_block_sheeted_frame_32:5, 铿铀板框箱
gtlitecore:meta_block_sheeted_frame_112:6, 镍铬基合金-718板框箱
gtlitecore:meta_block_sheeted_frame_1009:4, 哈斯特洛伊合金-X78板框箱
gtlitecore:meta_block_sheeted_frame_1009:5, 哈斯特洛伊合金-K243板框箱
gtlitecore:meta_block_sheeted_frame_3:5, 海珀珍板框箱
gtlitecore:meta_block_sheeted_frame_3:6, 调律源金板框箱
gtlitecore:meta_block_sheeted_frame_3:7, 超时空金属板框箱
gtlitecore:meta_block_sheeted_frame_543:4, 基岩板框箱
gtlitecore:meta_block_sheeted_frame_65:4, 青铜板框箱
gtlitecore:meta_block_sheeted_frame_510:6, 硅岩合金板框箱
gtlitecore:meta_block_sheeted_frame_1:5, 亚稳态鿫板框箱
gtlitecore:meta_block_sheeted_frame_1:7, 宇宙中子板框箱
gtlitecore:meta_block_sheeted_frame_75:7, 铋青铜板框箱
gtlitecore:meta_block_sheeted_frame_4:4, 时空板框箱
gtlitecore:meta_block_sheeted_frame_4:5, 创律金属板框箱
gtlitecore:meta_block_sheeted_frame_4:6, 纯磁物质板框箱
gtlitecore:meta_block_sheeted_frame_1006:4, 哈斯特洛伊合金-N板框箱
gtlitecore:meta_block_sheeted_frame_1006:5, 铝青铜板框箱
gtlitecore:meta_block_sheeted_frame_1006:6, 镍基高温合金-N5板框箱
gtlitecore:meta_block_sheeted_frame_1006:7, 碳化钛板框箱
gtlitecore:meta_block_sheeted_frame_509:4, 钒钢板框箱
gtlitecore:meta_block_sheeted_frame_509:5, 粗青铜合金板框箱
gtlitecore:meta_block_sheeted_frame_583:5, 彩色玻璃板框箱
gtlitecore:meta_block_sheeted_frame_1004:4, 耐热铬铁合金-MA813板框箱
gtlitecore:meta_block_sheeted_frame_1004:5, 蒙乃尔合金500板框箱
gtlitecore:meta_block_sheeted_frame_1004:6, 耐热铬铁合金-MA956板框箱
gtlitecore:meta_block_sheeted_frame_1004:7, 碳化锆板框箱
gtlitecore:meta_block_sheeted_frame_1005:4, 碳化钽板框箱
gtlitecore:meta_block_sheeted_frame_1005:6, 哈斯特洛伊合金-C276板框箱
gtlitecore:meta_block_sheeted_frame_1005:7, 哈斯特洛伊合金-X板框箱
gtlitecore:meta_block_sheeted_frame_77:6, 钌铱合金板框箱
gtlitecore:meta_block_sheeted_frame_1010:7, 碳化钽铪钅喜板框箱
gtlitecore:meta_block_sheeted_frame_0:5, 精金板框箱
gtlitecore:meta_block_sheeted_frame_0:6, 铝板框箱
gtlitecore:meta_block_sheeted_frame_6:7, 钅达板框箱
gtlitecore:meta_block_sheeted_frame_31:6, 超能硅岩板框箱
gtlitecore:meta_block_sheeted_frame_31:7, 中子板框箱
gtlitecore:meta_block_sheeted_frame_80:7, 不锈钢板框箱
gtlitecore:meta_block_sheeted_frame_1003:4, 灰钛合金板框箱
gtlitecore:meta_block_sheeted_frame_1003:5, 巴氏合金板框箱
gtlitecore:meta_block_sheeted_frame_1003:6, 碳化硅板框箱
gtlitecore:meta_block_sheeted_frame_1003:7, 高强度低合金钢（HSLA）板框箱
gtlitecore:meta_block_sheeted_frame_571:4, 量子色动力学封闭物质（QCM）板框箱
gtlitecore:meta_block_sheeted_frame_1002:4, 司太立合金板框箱
gtlitecore:meta_block_sheeted_frame_1002:5, 铜金合金板框箱
gtlitecore:meta_block_sheeted_frame_1002:7, 埃格林钢板框箱
gtlitecore:meta_block_sheeted_frame_1008:4, 高强度复合钢（HDCS）板框箱
gtlitecore:meta_block_sheeted_frame_1008:5, 泰坦精钢板框箱
gtlitecore:meta_block_sheeted_frame_1008:6, 对立合金板框箱
gtlitecore:meta_block_sheeted_frame_1008:7, 赫利孔钢板框箱
gtlitecore:meta_block_sheeted_frame_404:5, 木板框箱
gtlitecore:meta_block_sheeted_frame_12:6, 铱板框箱
gtlitecore:meta_block_sheeted_frame_12:7, 铁板框箱
gtlitecore:meta_block_sheeted_frame_99:4, 碳化钨板框箱
gtlitecore:meta_block_sheeted_frame_71:7, 殷钢板框箱
gtlitecore:meta_block_sheeted_frame_86:4, 铱锇合金板框箱
gtlitecore:meta_block_sheeted_frame_629:4, 高速钢-G板框箱
gtlitecore:meta_block_sheeted_frame_629:7, 高速钢-E板框箱
gtlitecore:meta_block_sheeted_frame_503:5, 钨钢板框箱
gtlitecore:meta_block_sheeted_frame_503:6, 钴黄铜板框箱
gtlitecore:meta_block_sheeted_frame_28:5, 钛板框箱
gtlitecore:meta_block_sheeted_frame_252:6, 聚苯并咪唑（PBI）板框箱
gtlitecore:meta_block_sheeted_frame_1011:7, 镍钛诺-60板框箱
gtlitecore:meta_block_sheeted_frame_630:4, 高速钢-S板框箱
gtlitecore:meta_block_sheeted_frame_82:7, 哈氏合金板框箱
gtlitecore:meta_block_sheeted_frame_8:5, 铕板框箱
gtlitecore:meta_block_sheeted_frame_627:6, 红钢板框箱
gtlitecore:meta_block_sheeted_frame_627:7, 蓝钢板框箱
gtlitecore:meta_block_sheeted_frame_81:4, 钢板框箱
gtlitecore:meta_block_sheeted_frame_83:7, 锻铁板框箱
gtlitecore:meta_block_sheeted_frame_570:7, 重夸克简并物质（HQDM）板框箱
gtlitecore:meta_block_sheeted_frame_254:4, 聚四氟乙烯（PTFE）板框箱
gtlitecore:meta_block_sheeted_frame_502:7, 黑钢板框箱
gtlitecore:meta_block_sheeted_frame_577:5, 简谐声子物质（HPM）板框箱
gtlitecore:meta_block_wall_gt_74:0, 铌钛合金壁面
gtlitecore:meta_block_wall_gt_74:1, 黑曜石壁面
gtlitecore:meta_block_wall_gt_32:0, 三钛合金壁面
gtlitecore:meta_block_wall_gt_32:1, 铿铀壁面
gtlitecore:meta_block_wall_gt_32:2, 三元金属壁面
gtlitecore:meta_block_wall_gt_1:0, 亚稳态钅夫壁面
gtlitecore:meta_block_wall_gt_1:1, 亚稳态鿫壁面
gtlitecore:meta_block_wall_gt_1:2, 亚稳态钅黑壁面
gtlitecore:meta_block_wall_gt_1:3, 宇宙中子壁面
gtlitecore:meta_block_wall_gt_22:2, 铑壁面
gtlitecore:meta_block_wall_gt_64:3, 黄铜壁面
gtlitecore:meta_block_wall_gt_1001:1, 铬钴磷酸盐合金壁面
gtlitecore:meta_block_wall_gt_1001:2, 赛龙-100壁面
gtlitecore:meta_block_wall_gt_1009:0, 哈斯特洛伊合金-X78壁面
gtlitecore:meta_block_wall_gt_1009:1, 哈斯特洛伊合金-K243壁面
gtlitecore:meta_block_wall_gt_1009:2, 皮卡优合金64B壁面
gtlitecore:meta_block_wall_gt_1009:3, 阿尔宙斯合金2B壁面
gtlitecore:meta_block_wall_gt_5:0, 永恒壁面
gtlitecore:meta_block_wall_gt_5:1, 万象壁面
gtlitecore:meta_block_wall_gt_5:2, 铬壁面
gtlitecore:meta_block_wall_gt_1007:1, 碳化三元硅岩合金壁面
gtlitecore:meta_block_wall_gt_1007:2, 富集硅岩合金壁面
gtlitecore:meta_block_wall_gt_1013:2, 西诺柏合金A243壁面
gtlitecore:meta_block_wall_gt_1013:3, 路菲恩合金壁面
gtlitecore:meta_block_wall_gt_578:2, 黑矮星物质壁面
gtlitecore:meta_block_wall_gt_2:0, 无尽壁面
gtlitecore:meta_block_wall_gt_2:3, 磁素壁面
gtlitecore:meta_block_wall_gt_3254:2, 磁流体动力学约束恒星物质（MHDCSM）壁面
gtlitecore:meta_block_wall_gt_3254:3, 自相互作用暗物质（SIDM）壁面
gtlitecore:meta_block_wall_gt_550:1, 钛酸钡锶壁面
gtlitecore:meta_block_wall_gt_515:2, 镀铑钯壁面
gtlitecore:meta_block_wall_gt_6:1, 铜壁面
gtlitecore:meta_block_wall_gt_6:3, 钅达壁面
gtlitecore:meta_block_wall_gt_112:2, 镍铬基合金-718壁面
gtlitecore:meta_block_wall_gt_3:0, 鲁格诺壁面
gtlitecore:meta_block_wall_gt_3:1, 海珀珍壁面
gtlitecore:meta_block_wall_gt_3:2, 调律源金壁面
gtlitecore:meta_block_wall_gt_3:3, 超时空金属壁面
gtlitecore:meta_block_wall_gt_25:0, 银壁面
gtlitecore:meta_block_wall_gt_543:0, 基岩壁面
gtlitecore:meta_block_wall_gt_63:0, 退火铜壁面
gtlitecore:meta_block_wall_gt_502:2, 磷灰石壁面
gtlitecore:meta_block_wall_gt_502:3, 黑钢壁面
gtlitecore:meta_block_wall_gt_1012:0, 渊狱合金壁面
gtlitecore:meta_block_wall_gt_1012:3, 镧系金属-重合金壁面
gtlitecore:meta_block_wall_gt_65:0, 青铜壁面
gtlitecore:meta_block_wall_gt_19:1, 钯壁面
gtlitecore:meta_block_wall_gt_16:0, 钼壁面
gtlitecore:meta_block_wall_gt_16:2, 钕壁面
gtlitecore:meta_block_wall_gt_510:2, 硅岩合金壁面
gtlitecore:meta_block_wall_gt_75:0, 标准纯银壁面
gtlitecore:meta_block_wall_gt_75:1, 玫瑰金壁面
gtlitecore:meta_block_wall_gt_75:2, 黑青铜壁面
gtlitecore:meta_block_wall_gt_75:3, 铋青铜壁面
gtlitecore:meta_block_wall_gt_4:0, 时空壁面
gtlitecore:meta_block_wall_gt_4:1, 创律金属壁面
gtlitecore:meta_block_wall_gt_4:2, 纯磁物质壁面
gtlitecore:meta_block_wall_gt_4:3, 宇宙素壁面
gtlitecore:meta_block_wall_gt_31:0, 硅岩壁面
gtlitecore:meta_block_wall_gt_31:1, 富集硅岩壁面
gtlitecore:meta_block_wall_gt_31:2, 超能硅岩壁面
gtlitecore:meta_block_wall_gt_31:3, 中子壁面
gtlitecore:meta_block_wall_gt_69:0, 钻石壁面
gtlitecore:meta_block_wall_gt_69:1, 琥珀金壁面
gtlitecore:meta_block_wall_gt_1011:0, 超重元素-轻合金壁面
gtlitecore:meta_block_wall_gt_1011:1, 超重元素-重合金壁面
gtlitecore:meta_block_wall_gt_1011:2, 贵金属合金壁面
gtlitecore:meta_block_wall_gt_1011:3, 镍钛诺-60壁面
gtlitecore:meta_block_wall_gt_509:0, 钒钢壁面
gtlitecore:meta_block_wall_gt_509:1, 粗青铜合金壁面
gtlitecore:meta_block_wall_gt_1005:0, 碳化钽壁面
gtlitecore:meta_block_wall_gt_1005:1, 二硅化钼壁面
gtlitecore:meta_block_wall_gt_84:2, 钇钡铜氧壁面
gtlitecore:meta_block_wall_gt_24:1, 钅喜壁面
gtlitecore:meta_block_wall_gt_77:2, 钌铱合金壁面
gtlitecore:meta_block_wall_gt_1010:1, 碳化铪壁面
gtlitecore:meta_block_wall_gt_1010:3, 碳化钽铪钅喜壁面
gtlitecore:meta_block_wall_gt_97:3, 锆-4合金壁面
gtlitecore:meta_block_wall_gt_546:2, 钛酸铷壁面
gtlitecore:meta_block_wall_gt_0:1, 精金壁面
gtlitecore:meta_block_wall_gt_0:2, 铝壁面
gtlitecore:meta_block_wall_gt_0:3, 塔兰金属壁面
gtlitecore:meta_block_wall_gt_72:2, 镁铝合金壁面
gtlitecore:meta_block_wall_gt_267:0, 橡胶壁面
gtlitecore:meta_block_wall_gt_80:3, 不锈钢壁面
gtlitecore:meta_block_wall_gt_18:3, 锇壁面
gtlitecore:meta_block_wall_gt_565:1, 铯铈钴铟合金壁面
gtlitecore:meta_block_wall_gt_576:1, 镧-富勒烯纳米管壁面
gtlitecore:meta_block_wall_gt_13:3, 铅壁面
gtlitecore:meta_block_wall_gt_1008:0, 高强度复合钢（HDCS）壁面
gtlitecore:meta_block_wall_gt_1008:1, 泰坦精钢壁面
gtlitecore:meta_block_wall_gt_1008:2, 对立合金壁面
gtlitecore:meta_block_wall_gt_1008:3, 赫利孔钢壁面
gtlitecore:meta_block_wall_gt_404:1, 木壁面
gtlitecore:meta_block_wall_gt_12:2, 铱壁面
gtlitecore:meta_block_wall_gt_12:3, 铁壁面
gtlitecore:meta_block_wall_gt_99:0, 碳化钨壁面
gtlitecore:meta_block_wall_gt_15:0, 钔壁面
gtlitecore:meta_block_wall_gt_15:1, 锰壁面
gtlitecore:meta_block_wall_gt_71:3, 殷钢壁面
gtlitecore:meta_block_wall_gt_10:1, 金壁面
gtlitecore:meta_block_wall_gt_86:0, 铱锇合金壁面
gtlitecore:meta_block_wall_gt_629:0, 高速钢-G壁面
gtlitecore:meta_block_wall_gt_629:1, 红色合金壁面
gtlitecore:meta_block_wall_gt_629:3, 高速钢-E壁面
gtlitecore:meta_block_wall_gt_28:0, 锡壁面
gtlitecore:meta_block_wall_gt_28:1, 钛壁面
gtlitecore:meta_block_wall_gt_28:3, 钨壁面
gtlitecore:meta_block_wall_gt_503:1, 钨钢壁面
gtlitecore:meta_block_wall_gt_503:2, 钴黄铜壁面
gtlitecore:meta_block_wall_gt_1016:3, 錭錤錶壁面
gtlitecore:meta_block_wall_gt_82:0, 锡铁合金壁面
gtlitecore:meta_block_wall_gt_82:3, 哈氏合金壁面
gtlitecore:meta_block_wall_gt_17:0, 镎壁面
gtlitecore:meta_block_wall_gt_17:2, 钅尔壁面
gtlitecore:meta_block_wall_gt_252:2, 聚苯并咪唑（PBI）壁面
gtlitecore:meta_block_wall_gt_29:1, 铀-235壁面
gtlitecore:meta_block_wall_gt_516:3, 钛酸锂壁面
gtlitecore:meta_block_wall_gt_575:2, 兆极合金壁面
gtlitecore:meta_block_wall_gt_630:0, 高速钢-S壁面
gtlitecore:meta_block_wall_gt_399:3, 石头壁面
gtlitecore:meta_block_wall_gt_1004:0, 耐热铬铁合金-MA813壁面
gtlitecore:meta_block_wall_gt_81:0, 钢壁面
gtlitecore:meta_block_wall_gt_1017:0, 传奇金属壁面
gtlitecore:meta_block_wall_gt_83:3, 锻铁壁面
gtlitecore:meta_block_wall_gt_570:3, 重夸克简并物质（HQDM）壁面
gtlitecore:meta_block_wall_gt_254:0, 聚四氟乙烯（PTFE）壁面
gtlitecore:meta_block_wall_gt_536:2, 钛酸钡壁面
gtlitecore:meta_block_wall_gt_627:3, 蓝钢壁面
gtlitecore:meta_block_wall_gt_20:0, 铂壁面
gtlitecore:meta_block_wall_gt_577:1, 简谐声子物质（HPM）壁面
gtlitecore:meta_block_wall_gt_631:3, 蓝色合金壁面
gtlitecore:meta_block_wall_gt_1000:3, 镍铬基合金-625壁面
gtlitecore:motor_casing:0, §7LV§f 电动马达方块
gtlitecore:motor_casing:1, §bMV§f 电动马达方块
gtlitecore:motor_casing:2, §6HV§f 电动马达方块
gtlitecore:motor_casing:3, §5EV§f 电动马达方块
gtlitecore:motor_casing:4, §1IV§f 电动马达方块
gtlitecore:motor_casing:5, §dLuV§f 电动马达方块
gtlitecore:motor_casing:6, §cZPM§f 电动马达方块
gtlitecore:motor_casing:7, §3UV§f 电动马达方块
gtlitecore:motor_casing:8, §4UHV§f 电动马达方块
gtlitecore:motor_casing:9, §aUEV§f 电动马达方块
gtlitecore:motor_casing:10, §2UIV§f 电动马达方块
gtlitecore:motor_casing:11, §eUXV§f 电动马达方块
gtlitecore:motor_casing:12, §9OpV§f 电动马达方块
gtlitecore:motor_casing:13, §c§lMAX§r§f 电动马达方块
gtlitecore:piston_casing:0, §7LV§f 电力活塞方块
gtlitecore:piston_casing:1, §bMV§f 电力活塞方块
gtlitecore:piston_casing:2, §6HV§f 电力活塞方块
gtlitecore:piston_casing:3, §5EV§f 电力活塞方块
gtlitecore:piston_casing:4, §1IV§f 电力活塞方块
gtlitecore:piston_casing:5, §dLuV§f 电力活塞方块
gtlitecore:piston_casing:6, §cZPM§f 电力活塞方块
gtlitecore:piston_casing:7, §3UV§f 电力活塞方块
gtlitecore:piston_casing:8, §4UHV§f 电力活塞方块
gtlitecore:piston_casing:9, §aUEV§f 电力活塞方块
gtlitecore:piston_casing:10, §2UIV§f 电力活塞方块
gtlitecore:piston_casing:11, §eUXV§f 电力活塞方块
gtlitecore:piston_casing:12, §9OpV§f 电力活塞方块
gtlitecore:piston_casing:13, §c§lMAX§r§f 电力活塞方块
gtlitecore:pump_casing:0, §7LV§f 电动泵方块
gtlitecore:pump_casing:1, §bMV§f 电动泵方块
gtlitecore:pump_casing:2, §6HV§f 电动泵方块
gtlitecore:pump_casing:3, §5EV§f 电动泵方块
gtlitecore:pump_casing:4, §1IV§f 电动泵方块
gtlitecore:pump_casing:5, §dLuV§f 电动泵方块
gtlitecore:pump_casing:6, §cZPM§f 电动泵方块
gtlitecore:pump_casing:7, §3UV§f 电动泵方块
gtlitecore:pump_casing:8, §4UHV§f 电动泵方块
gtlitecore:pump_casing:9, §aUEV§f 电动泵方块
gtlitecore:pump_casing:10, §2UIV§f 电动泵方块
gtlitecore:pump_casing:11, §eUXV§f 电动泵方块
gtlitecore:pump_casing:12, §9OpV§f 电动泵方块
gtlitecore:pump_casing:13, §c§lMAX§r§f 电动泵方块
gtlitecore:conveyor_casing:0, §7LV§f 传送带方块
gtlitecore:conveyor_casing:1, §bMV§f 传送带方块
gtlitecore:conveyor_casing:2, §6HV§f 传送带方块
gtlitecore:conveyor_casing:3, §5EV§f 传送带方块
gtlitecore:conveyor_casing:4, §1IV§f 传送带方块
gtlitecore:conveyor_casing:5, §dLuV§f 传送带方块
gtlitecore:conveyor_casing:6, §cZPM§f 传送带方块
gtlitecore:conveyor_casing:7, §3UV§f 传送带方块
gtlitecore:conveyor_casing:8, §4UHV§f 传送带方块
gtlitecore:conveyor_casing:9, §aUEV§f 传送带方块
gtlitecore:conveyor_casing:10, §2UIV§f 传送带方块
gtlitecore:conveyor_casing:11, §eUXV§f 传送带方块
gtlitecore:conveyor_casing:12, §9OpV§f 传送带方块
gtlitecore:conveyor_casing:13, §c§lMAX§r§f 传送带方块
gtlitecore:robot_arm_casing:0, §7LV§f 机械臂方块
gtlitecore:robot_arm_casing:1, §bMV§f 机械臂方块
gtlitecore:robot_arm_casing:2, §6HV§f 机械臂方块
gtlitecore:robot_arm_casing:3, §5EV§f 机械臂方块
gtlitecore:robot_arm_casing:4, §1IV§f 机械臂方块
gtlitecore:robot_arm_casing:5, §dLuV§f 机械臂方块
gtlitecore:robot_arm_casing:6, §cZPM§f 机械臂方块
gtlitecore:robot_arm_casing:7, §3UV§f 机械臂方块
gtlitecore:robot_arm_casing:8, §4UHV§f 机械臂方块
gtlitecore:robot_arm_casing:9, §aUEV§f 机械臂方块
gtlitecore:robot_arm_casing:10, §2UIV§f 机械臂方块
gtlitecore:robot_arm_casing:11, §eUXV§f 机械臂方块
gtlitecore:robot_arm_casing:12, §9OpV§f 机械臂方块
gtlitecore:robot_arm_casing:13, §c§lMAX§r§f 机械臂方块
gtlitecore:emitter_casing:0, §7LV§f 发射器方块
gtlitecore:emitter_casing:1, §bMV§f 发射器方块
gtlitecore:emitter_casing:2, §6HV§f 发射器方块
gtlitecore:emitter_casing:3, §5EV§f 发射器方块
gtlitecore:emitter_casing:4, §1IV§f 发射器方块
gtlitecore:emitter_casing:5, §dLuV§f 发射器方块
gtlitecore:emitter_casing:6, §cZPM§f 发射器方块
gtlitecore:emitter_casing:7, §3UV§f 发射器方块
gtlitecore:emitter_casing:8, §4UHV§f 发射器方块
gtlitecore:emitter_casing:9, §aUEV§f 发射器方块
gtlitecore:emitter_casing:10, §2UIV§f 发射器方块
gtlitecore:emitter_casing:11, §eUXV§f 发射器方块
gtlitecore:emitter_casing:12, §9OpV§f 发射器方块
gtlitecore:emitter_casing:13, §c§lMAX§r§f 发射器方块
gtlitecore:sensor_casing:0, §7LV§f 传感器方块
gtlitecore:sensor_casing:1, §bMV§f 传感器方块
gtlitecore:sensor_casing:2, §6HV§f 传感器方块
gtlitecore:sensor_casing:3, §5EV§f 传感器方块
gtlitecore:sensor_casing:4, §1IV§f 传感器方块
